sitename,depthname,quadrat,species,colony,depth (m),fate_prior,fate_t,year,area (cmsq),perimeter (cm),yearNext,areaNext(cmsq),perimeterNext(cm),survival,fission,fissionproducts,offspringType,spcover,totalcover
Olow,03m,1,MC,40,3,NA,R,2000,NA,NA,2001,1.28921,4.420687,NA,NA,NA,sexual,389.623338,826.09556
Olow,03m,2,MC,1,3,S,U,2000,30.935791,37.21266,2001,82.677353,67.95682,1,0,NA,NA,139.726516,139.726516
Olow,03m,2,MC,2,3,S,S,2000,16.876338,25.068146,2001,30.411493,37.679174,1,0,NA,NA,139.726516,139.726516
Olow,03m,2,MC,3,3,I,U,2000,19.184304,24.992249,2001,82.677353,67.95682,0,0,NA,NA,139.726516,139.726516
Olow,03m,2,MC,03a,3,I,S,2000,7.589774,14.327745,2001,18.668885,30.926704,1,0,NA,NA,139.726516,139.726516
Olow,03m,2,MC,5,3,S,S,2000,1.75981,5.641012,2001,3.247183,7.66321,1,0,NA,NA,139.726516,139.726516
Olow,03m,2,MC,7,3,I,U,2000,16.2283,18.15892,2001,45.613006,42.188078,1,0,NA,NA,139.726516,139.726516
Olow,03m,2,MC,07a,3,I,U,2000,11.726516,15.47996,2001,45.613006,42.188078,0,0,NA,NA,139.726516,139.726516
Olow,03m,2,MC,11,3,I,S,2000,12.082045,19.197166,2001,17.35138,29.817756,1,0,NA,NA,139.726516,139.726516
Olow,03m,2,MC,11a,3,I,S,2000,14.143876,26.590586,2001,2.696711,7.111932,1,0,NA,NA,139.726516,139.726516
Olow,03m,2,MC,12,3,R,S,2000,7.669441,12.521968,2001,8.944272,13.768618,1,0,NA,NA,139.726516,139.726516
Olow,03m,2,MC,13,3,R,S,2000,1.530321,5.437581,2001,6.990397,13.818108,1,0,NA,NA,139.726516,139.726516
Olow,03m,3,MC,1,3,S,S,2000,20.129403,31.132829,2001,23.442222,31.228903,1,0,NA,NA,66.325061,308.178465
Olow,03m,3,MC,04b,3,NA,I,2000,13.272216,24.080273,2001,5.118889,9.823402,NA,NA,1,clonal,66.325061,308.178465
Olow,03m,3,MC,4,3,S,I,2000,13.272216,24.080273,2001,5.906667,10.922421,1,1,1,NA,66.325061,308.178465
Olow,03m,3,MC,04a,3,I,S,2000,4.159522,9.493862,2001,8.521111,14.609426,1,0,NA,NA,66.325061,308.178465
Olow,03m,3,MC,5,3,S,U,2000,3.849017,8.67193,2001,8.834444,15.350848,1,0,NA,NA,66.325061,308.178465
Olow,03m,3,MC,7,3,S,U,2000,1.990957,6.150424,2001,8.834444,15.350848,0,0,NA,NA,66.325061,308.178465
Olow,03m,3,MC,8,3,S,D,2000,1.314056,5.012349,2001,NA,NA,0,NA,NA,NA,66.325061,308.178465
Olow,03m,3,MC,9,3,S,S,2000,2.726232,6.670937,2001,5.515556,13.730221,1,0,NA,NA,66.325061,308.178465
Olow,03m,3,MC,10,3,R,D,2000,18.883658,34.027402,2001,NA,NA,0,NA,NA,NA,66.325061,308.178465
Olow,07m,1,MC,3,7,S,S,2000,38.937778,49.055319,2001,15.768889,25.115958,1,0,NA,NA,555.311111,1224.72895
Olow,07m,1,MC,4,7,I,D,2000,1.962222,6.132471,2001,NA,NA,0,NA,NA,NA,555.311111,1224.72895
Olow,07m,1,MC,04a,7,I,S,2000,0.308889,2.268054,2001,1.868889,7.76176,1,0,NA,NA,555.311111,1224.72895
Olow,07m,1,MC,04b,7,I,S,2000,1.627778,6.576549,2001,1.552222,7.485043,1,0,NA,NA,555.311111,1224.72895
Olow,07m,1,MC,6,7,U,S,2000,132.19,52.71026,2001,140.321111,78.111836,1,0,NA,NA,555.311111,1224.72895
Olow,07m,1,MC,10b,7,NA,I,2000,327.556667,143.195344,2001,2.21,8.972911,NA,NA,3,clonal,555.311111,1224.72895
Olow,07m,1,MC,10c,7,NA,I,2000,327.556667,143.195344,2001,0.293333,2.154247,NA,NA,3,clonal,555.311111,1224.72895
Olow,07m,1,MC,10d,7,NA,I,2000,327.556667,143.195344,2001,1.218889,8.537496,NA,NA,3,clonal,555.311111,1224.72895
Olow,07m,1,MC,10a,7,I,U,2000,43.822222,32.970037,2001,374.333333,194.8431,0,0,NA,NA,555.311111,1224.72895
Olow,07m,1,MC,11,7,S,S,2000,4.86,8.924096,2001,5.425556,11.039291,1,0,NA,NA,555.311111,1224.72895
Olow,07m,1,MC,12,7,R,U,2000,2.321111,6.376549,2001,14.534444,17.561999,1,0,NA,NA,555.311111,1224.72895
Olow,07m,1,MC,13,7,R,U,2000,1.724444,6.745297,2001,14.534444,17.561999,0,0,NA,NA,555.311111,1224.72895
Olow,07m,1,MC,14,7,NA,R,2000,NA,NA,2001,4.032222,14.551135,NA,NA,NA,sexual,555.311111,1224.72895
Olow,07m,2,MC,1,7,I,U,2000,138.345241,50.035373,2001,214.414196,74.811351,1,0,NA,NA,567.078384,1027.451531
Olow,07m,2,MC,2,7,U,S,2000,394.188619,140.60764,2001,367.278298,145.304795,1,0,NA,NA,567.078384,1027.451531
Olow,07m,2,MC,6,7,NA,R,2000,NA,NA,2001,2.556523,7.495324,NA,NA,NA,sexual,567.078384,1027.451531
Olow,07m,2,MC,7,7,NA,R,2000,NA,NA,2001,3.418742,8.39524,NA,NA,NA,sexual,567.078384,1027.451531
Olow,07m,2,MC,8,7,NA,R,2000,NA,NA,2001,7.211806,12.715638,NA,NA,NA,sexual,567.078384,1027.451531
Olow,07m,2,MC,01a,7,I,U,2000,6.240339,12.677844,2001,214.414196,74.811351,0,0,NA,NA,567.078384,1027.451531
Olow,07m,2,MC,01b,7,I,U,2000,13.879757,20.145709,2001,214.414196,74.811351,0,0,NA,NA,567.078384,1027.451531
Olow,07m,2,MC,5,7,S,S,2000,14.424428,17.602639,2001,24.415609,22.582259,1,0,NA,NA,567.078384,1027.451531
Olow,07m,3,MC,01g,7,NA,I,2000,1205.259215,507.941974,2001,471.302309,154.659333,NA,NA,3,clonal,1569.621877,1569.621877
Olow,07m,3,MC,01h,7,NA,I,2000,1205.259215,507.941974,2001,14.739072,22.57887,NA,NA,3,clonal,1569.621877,1569.621877
Olow,07m,3,MC,01i,7,NA,I,2000,1205.259215,507.941974,2001,124.331333,81.719175,NA,NA,3,clonal,1569.621877,1569.621877
Olow,07m,3,MC,01a,7,NA,U,2000,82.829964,72.355513,2001,621.34708,296.081095,0,0,NA,NA,1569.621877,1569.621877
Olow,07m,3,MC,01b,7,NA,U,2000,1.065398,4.162734,2001,621.34708,296.081095,0,0,NA,NA,1569.621877,1569.621877
Olow,07m,3,MC,01c,7,I,D,2000,2.34126,8.128375,2001,NA,NA,0,NA,NA,NA,1569.621877,1569.621877
Olow,07m,3,MC,01d,7,I,D,2000,1.629013,6.000841,2001,NA,NA,0,NA,NA,NA,1569.621877,1569.621877
Olow,07m,3,MC,01e,7,I,S,2000,3.255648,7.598583,2001,4.865193,9.776275,1,0,NA,NA,1569.621877,1569.621877
Olow,07m,3,MC,01f,7,I,U,2000,1.586207,5.457781,2001,621.34708,296.081095,0,0,NA,NA,1569.621877,1569.621877
Olow,07m,3,MC,7,7,S,U,2000,16.697979,19.842957,2001,155.150625,93.306958,0,0,NA,NA,1569.621877,1569.621877
Olow,07m,3,MC,8,7,S,S,2000,14.897741,17.684529,2001,10.975496,17.40269,1,0,NA,NA,1569.621877,1569.621877
Olow,07m,3,MC,9,7,S,S,2000,8.589774,14.465676,2001,14.211426,17.8685,1,0,NA,NA,1569.621877,1569.621877
Olow,07m,3,MC,13,7,S,U,2000,56.978597,54.399183,2001,155.150625,93.306958,1,0,NA,NA,1569.621877,1569.621877
Olow,07m,3,MC,12,7,S,U,2000,8.747919,14.559743,2001,155.150625,93.306958,0,0,NA,NA,1569.621877,1569.621877
Olow,07m,3,MC,15,7,R,S,2000,4.458977,10.331806,2001,6.308029,13.62394,1,0,NA,NA,1569.621877,1569.621877
Olow,07m,3,MC,14,7,S,S,2000,161.284185,64.449558,2001,195.493539,69.76949,1,0,NA,NA,1569.621877,1569.621877
Olow,07m,4,MC,2,7,S,S,2000,66.540649,43.48186,2001,101.181387,61.047011,1,0,NA,NA,249.875323,1131.916116
Olow,07m,4,MC,3,7,I,S,2000,177.407641,80.884804,2001,171.786398,91.21509,1,0,NA,NA,249.875323,1131.916116
Olow,07m,4,MC,03a,7,I,D,2000,3.284114,7.956586,2001,NA,NA,0,NA,NA,NA,249.875323,1131.916116
Olow,07m,4,MC,5,7,R,S,2000,2.642919,7.185564,2001,13.300022,17.075068,1,0,NA,NA,249.875323,1131.916116
Olow,03m,1,MC,1,3,I,S,2001,24.985901,27.110004,2002,38.210859,35.76244,1,0,NA,NA,238.604427,1140.903618
Olow,03m,1,MC,01c,3,I,D,2001,0.46636,2.674667,2002,NA,NA,0,NA,NA,NA,238.604427,1140.903618
Olow,03m,1,MC,2,3,S,D,2001,0.824019,3.880256,2002,NA,NA,0,NA,NA,NA,238.604427,1140.903618
Olow,03m,1,MC,02a,3,S,D,2001,1.986997,6.61844,2002,NA,NA,0,NA,NA,NA,238.604427,1140.903618
Olow,03m,1,MC,4,3,I,U,2001,3.229454,7.945612,2002,4.207986,10.996629,1,0,NA,NA,238.604427,1140.903618
Olow,03m,1,MC,04k,3,I,U,2001,1.609467,6.419889,2002,4.207986,10.996629,0,0,NA,NA,238.604427,1140.903618
Olow,03m,1,MC,04a,3,I,S,2001,2.785302,7.073609,2002,2.328067,6.598658,1,0,NA,NA,238.604427,1140.903618
Olow,03m,1,MC,04aa,3,I,S,2001,1.485572,5.180824,2002,2.5395,7.134217,1,0,NA,NA,238.604427,1140.903618
Olow,03m,1,MC,04h,3,S,S,2001,1.782453,5.624557,2002,4.521689,8.542907,1,0,NA,NA,238.604427,1140.903618
Olow,03m,1,MC,04i,3,I,U,2001,0.800643,3.765248,2002,25.951163,32.62905,0,0,NA,NA,238.604427,1140.903618
Olow,03m,1,MC,04ia,3,I,U,2001,0.578567,3.193354,2002,25.951163,32.62905,0,0,NA,NA,238.604427,1140.903618
Olow,03m,1,MC,04ib,3,I,U,2001,0.492074,2.8715,2002,25.951163,32.62905,0,0,NA,NA,238.604427,1140.903618
Olow,03m,1,MC,04ic,3,I,U,2001,0.598437,3.163313,2002,25.951163,32.62905,0,0,NA,NA,238.604427,1140.903618
Olow,03m,1,MC,5,3,S,S,2001,1.115056,4.368901,2002,1.708704,5.451227,1,0,NA,NA,238.604427,1140.903618
Olow,03m,1,MC,6,3,S,U,2001,6.9241,15.279276,2002,25.951163,32.62905,1,0,NA,NA,238.604427,1140.903618
Olow,03m,1,MC,06a,3,I,U,2001,5.2971,12.428098,2002,25.951163,32.62905,0,0,NA,NA,238.604427,1140.903618
Olow,03m,1,MC,06aa,3,I,U,2001,0.583242,3.246562,2002,25.951163,32.62905,0,0,NA,NA,238.604427,1140.903618
Olow,03m,1,MC,12,3,U,S,2001,21.426839,35.539403,2002,14.40046,26.38271,1,0,NA,NA,238.604427,1140.903618
Olow,03m,1,MC,16,3,S,S,2001,4.802688,9.735122,2002,3.900029,9.124994,1,0,NA,NA,238.604427,1140.903618
Olow,03m,1,MC,17,3,S,S,2001,24.874863,26.963238,2002,27.359954,29.755213,1,0,NA,NA,238.604427,1140.903618
Olow,03m,1,MC,17a,3,S,S,2001,7.96552,15.870903,2002,7.827636,12.626862,1,0,NA,NA,238.604427,1140.903618
Olow,03m,1,MC,22,3,S,S,2001,6.655271,11.052576,2002,5.583453,12.099528,1,0,NA,NA,238.604427,1140.903618
Olow,03m,1,MC,23,3,S,S,2001,6.773322,14.298843,2002,4.473427,9.239027,1,0,NA,NA,238.604427,1140.903618
Olow,03m,1,MC,26h,3,NA,I,2001,79.049748,63.075959,2002,23.349612,27.420927,NA,NA,4,clonal,238.604427,1140.903618
Olow,03m,1,MC,26i,3,NA,I,2001,79.049748,63.075959,2002,3.967825,8.891527,NA,NA,4,clonal,238.604427,1140.903618
Olow,03m,1,MC,26j,3,NA,I,2001,79.049748,63.075959,2002,1.484631,5.014661,NA,NA,4,clonal,238.604427,1140.903618
Olow,03m,1,MC,26k,3,NA,I,2001,79.049748,63.075959,2002,0.552715,3.116648,NA,NA,4,clonal,238.604427,1140.903618
Olow,03m,1,MC,26,3,M,I,2001,79.049748,63.075959,2002,43.012927,51.065978,1,1,4,NA,238.604427,1140.903618
Olow,03m,1,MC,26b,3,S,S,2001,6.066185,11.153839,2002,8.887101,14.159221,1,0,NA,NA,238.604427,1140.903618
Olow,03m,1,MC,26e,3,S,S,2001,3.049456,7.248697,2002,3.481758,9.49717,1,0,NA,NA,238.604427,1140.903618
Olow,03m,1,MC,26f,3,I,S,2001,1.282197,4.328848,2002,2.798047,6.787009,1,0,NA,NA,238.604427,1140.903618
Olow,03m,1,MC,26g,3,I,D,2001,4.476587,13.365041,2002,NA,NA,0,NA,NA,NA,238.604427,1140.903618
Olow,03m,1,MC,35b,3,NA,I,2001,11.799255,19.834997,2002,2.747486,7.370508,NA,NA,1,clonal,238.604427,1140.903618
Olow,03m,1,MC,35,3,S,I,2001,11.799255,19.834997,2002,11.239299,22.826674,1,1,1,NA,238.604427,1140.903618
Olow,03m,1,MC,35a,3,I,D,2001,2.607641,8.484031,2002,NA,NA,0,NA,NA,NA,238.604427,1140.903618
Olow,03m,1,MC,35aa,3,I,D,2001,0.940901,4.240445,2002,NA,NA,0,NA,NA,NA,238.604427,1140.903618
Olow,03m,1,MC,40,3,R,S,2001,1.28921,4.420687,2002,2.492387,6.210033,1,0,NA,NA,238.604427,1140.903618
Olow,03m,1,MC,41,3,NA,R,2001,NA,NA,2002,1.122666,4.222662,NA,NA,NA,sexual,238.604427,1140.903618
Olow,03m,1,MC,42,3,NA,R,2001,NA,NA,2002,1.311117,4.856096,NA,NA,NA,sexual,238.604427,1140.903618
Olow,03m,1,MC,43,3,NA,R,2001,NA,NA,2002,33.577708,35.533549,NA,NA,NA,sexual,238.604427,1140.903618
Olow,03m,1,MC,44,3,NA,R,2001,NA,NA,2002,3.775926,9.050676,NA,NA,NA,sexual,238.604427,1140.903618
Olow,03m,1,MC,45,3,NA,R,2001,NA,NA,2002,8.483769,13.761835,NA,NA,NA,sexual,238.604427,1140.903618
Olow,03m,1,MC,46,3,NA,R,2001,NA,NA,2002,16.767596,24.89829,NA,NA,NA,sexual,238.604427,1140.903618
Olow,03m,2,MC,1,3,U,U,2001,82.677353,67.95682,2002,205.621879,112.0541,1,0,NA,NA,216.60068,216.60068
Olow,03m,2,MC,2,3,S,U,2001,30.411493,37.679174,2002,205.621879,112.0541,0,0,NA,NA,216.60068,216.60068
Olow,03m,2,MC,03a,3,S,U,2001,18.668885,30.926704,2002,205.621879,112.0541,0,0,NA,NA,216.60068,216.60068
Olow,03m,2,MC,5,3,S,U,2001,3.247183,7.66321,2002,205.621879,112.0541,0,0,NA,NA,216.60068,216.60068
Olow,03m,2,MC,7,3,U,S,2001,45.613006,42.188078,2002,46.845422,40.011977,1,0,NA,NA,216.60068,216.60068
Olow,03m,2,MC,11,3,S,S,2001,17.35138,29.817756,2002,28.78478,35.782604,1,0,NA,NA,216.60068,216.60068
Olow,03m,2,MC,11aa,3,NA,I,2001,2.696711,7.111932,2002,1.435196,4.88759,NA,NA,1,clonal,216.60068,216.60068
Olow,03m,2,MC,11a,3,S,I,2001,2.696711,7.111932,2002,2.450654,6.550832,1,1,1,NA,216.60068,216.60068
Olow,03m,2,MC,12,3,S,S,2001,8.944272,13.768618,2002,6.143876,10.654701,1,0,NA,NA,216.60068,216.60068
Olow,03m,2,MC,13,3,S,S,2001,6.990397,13.818108,2002,4.149822,8.691932,1,0,NA,NA,216.60068,216.60068
Olow,03m,3,MC,01a,3,NA,I,2001,23.442222,31.228903,2002,5.669635,11.943785,NA,NA,1,clonal,57.338889,260.88179
Olow,03m,3,MC,1,3,S,I,2001,23.442222,31.228903,2002,23.650675,26.901818,1,1,1,NA,57.338889,260.88179
Olow,03m,3,MC,4,3,I,S,2001,5.906667,10.922421,2002,6.462511,10.965432,1,0,NA,NA,57.338889,260.88179
Olow,03m,3,MC,04a,3,S,S,2001,8.521111,14.609426,2002,12.835392,18.522587,1,0,NA,NA,57.338889,260.88179
Olow,03m,3,MC,04b,3,I,D,2001,5.118889,9.823402,2002,NA,NA,0,NA,NA,NA,57.338889,260.88179
Olow,03m,3,MC,5,3,U,S,2001,8.834444,15.350848,2002,12.706693,20.660589,1,0,NA,NA,57.338889,260.88179
Olow,03m,3,MC,9,3,S,S,2001,5.515556,13.730221,2002,8.728526,16.411255,1,0,NA,NA,57.338889,260.88179
Olow,03m,3,MC,11,3,NA,R,2001,NA,NA,2002,2.072968,6.056286,NA,NA,NA,sexual,57.338889,260.88179
Olow,07m,1,MC,3,7,S,S,2001,15.768889,25.115958,2002,66.213748,42.850488,1,0,NA,NA,563.186666,1181.122574
Olow,07m,1,MC,04a,7,S,D,2001,1.868889,7.76176,2002,NA,NA,0,NA,NA,NA,563.186666,1181.122574
Olow,07m,1,MC,04b,7,S,D,2001,1.552222,7.485043,2002,NA,NA,0,NA,NA,NA,563.186666,1181.122574
Olow,07m,1,MC,6,7,S,S,2001,140.321111,78.111836,2002,12.366133,19.283129,1,0,NA,NA,563.186666,1181.122574
Olow,07m,1,MC,10,7,M,U,2001,374.333333,194.8431,2002,447.012346,167.010126,1,0,NA,NA,563.186666,1181.122574
Olow,07m,1,MC,10b,7,I,U,2001,2.21,8.972911,2002,447.012346,167.010126,0,0,NA,NA,563.186666,1181.122574
Olow,07m,1,MC,10c,7,I,U,2001,0.293333,2.154247,2002,447.012346,167.010126,0,0,NA,NA,563.186666,1181.122574
Olow,07m,1,MC,10d,7,I,U,2001,1.218889,8.537496,2002,447.012346,167.010126,0,0,NA,NA,563.186666,1181.122574
Olow,07m,1,MC,11,7,S,S,2001,5.425556,11.039291,2002,53.065673,46.201749,1,0,NA,NA,563.186666,1181.122574
Olow,07m,1,MC,12,7,U,D,2001,14.534444,17.561999,2002,NA,NA,0,NA,NA,NA,563.186666,1181.122574
Olow,07m,1,MC,14a,7,NA,I,2001,4.032222,14.551135,2002,1.116225,4.29223,NA,NA,1,clonal,563.186666,1181.122574
Olow,07m,1,MC,14,7,R,I,2001,4.032222,14.551135,2002,11.565491,17.600037,1,1,1,NA,563.186666,1181.122574
Olow,07m,2,MC,1,7,U,S,2001,214.414196,74.811351,2002,219.908711,78.845871,1,0,NA,NA,619.295174,1133.141297
Olow,07m,2,MC,2,7,S,S,2001,367.278298,145.304795,2002,388.568145,200.04851,1,0,NA,NA,619.295174,1133.141297
Olow,07m,2,MC,5,7,S,S,2001,24.415609,22.582259,2002,31.855588,26.455513,1,0,NA,NA,619.295174,1133.141297
Olow,07m,2,MC,6,7,R,U,2001,2.556523,7.495324,2002,46.381698,47.678634,0,0,NA,NA,619.295174,1133.141297
Olow,07m,2,MC,7,7,R,U,2001,3.418742,8.39524,2002,46.381698,47.678634,0,0,NA,NA,619.295174,1133.141297
Olow,07m,2,MC,8,7,R,U,2001,7.211806,12.715638,2002,46.381698,47.678634,1,0,NA,NA,619.295174,1133.141297
Olow,07m,3,MC,01j,7,NA,I,2001,621.34708,296.081095,2002,2.462545,7.207317,NA,NA,7,clonal,1618.724102,1618.724102
Olow,07m,3,MC,01k,7,NA,I,2001,621.34708,296.081095,2002,2.719382,7.86088,NA,NA,7,clonal,1618.724102,1618.724102
Olow,07m,3,MC,01l,7,NA,I,2001,621.34708,296.081095,2002,7.526754,16.03515,NA,NA,7,clonal,1618.724102,1618.724102
Olow,07m,3,MC,01m,7,NA,I,2001,621.34708,296.081095,2002,1.64566,5.748941,NA,NA,7,clonal,1618.724102,1618.724102
Olow,07m,3,MC,01n,7,NA,I,2001,621.34708,296.081095,2002,2.732461,7.767111,NA,NA,7,clonal,1618.724102,1618.724102
Olow,07m,3,MC,01o,7,NA,I,2001,621.34708,296.081095,2002,12.066587,15.591057,NA,NA,7,clonal,1618.724102,1618.724102
Olow,07m,3,MC,01p,7,NA,I,2001,621.34708,296.081095,2002,2.021403,6.208035,NA,NA,7,clonal,1618.724102,1618.724102
Olow,07m,3,MC,01e,7,S,U,2001,4.865193,9.776275,2002,551.404281,312.685067,0,0,NA,NA,1618.724102,1618.724102
Olow,07m,3,MC,01g,7,I,U,2001,471.302309,154.659333,2002,572.041617,159.758828,1,0,NA,NA,1618.724102,1618.724102
