"","island","sitename","depthname","quad","species","colony","depth","allfates","fate_prior","fate_t","year","asize","psize","yearNext","asizeNext","psizeNext","survIPM","fateIPM","fec1","fec2","fec3","offspringNext","spcover","allcover","fuseLGname","fuseLGsize","twoyear","unknown","size","sizeNext","surv","rec1","rec2","rec3","stage","stageNext"
"9993","Ma","Papa","10m",3,"MF","03a",10,"IUS","U","S",2003,108.46,94.670534,2004,126.811072,90.188923,1,"growth",0,NA,NA,NA,652.412494,1865.276939,NA,NA,0,NA,4.68638144141291,4.84269835680306,1,1,1,1,"continuous","continuous"
"9994","Ma","Papa","10m",3,"MF","03c",10,"IUD","U","D",2003,5.68,12.601913,2004,NA,NA,0,"dead",NA,NA,NA,NA,652.412494,1865.276939,NA,NA,0,NA,1.73695123273306,NA,0,0,0,NA,"continuous","dead"
"9995","Ma","Papa","10m",3,"MF","03f",10,"ID","I","D",2003,20.58,25.160849,2004,NA,NA,0,"dead",NA,NA,NA,NA,652.412494,1865.276939,NA,NA,0,NA,3.0243197304059,NA,0,0,0,NA,"continuous","dead"
"9996","Ma","Papa","10m",3,"MF","04g",10,"I",NA,"I",2003,62.07,47.903609,2004,3.649557,9.815729,NA,"fissSM",NA,1,3.649557,"clonal",652.412494,1865.276939,NA,NA,0,1,4.12826278042556,1.29460579036547,NA,NA,NA,NA,"continuous","continuous"
"9997","Ma","Papa","10m",3,"MF","4",10,"MIUI","U","I",2003,62.07,47.903609,2004,59.007794,46.674116,1,"fissLG",1,1,3.649557,NA,652.412494,1865.276939,NA,NA,0,NA,4.12826278042556,4.07766953687597,1,1,1,1,"continuous","continuous"
"9998","Ma","Papa","10m",3,"MF","04a",10,"ISID","I","D",2003,19.204444,23.963099,2004,NA,NA,0,"dead",NA,NA,NA,NA,652.412494,1865.276939,NA,NA,0,NA,2.95514171058472,NA,0,0,0,NA,"continuous","dead"
"9999","Ma","Papa","10m",3,"MF","04aa",10,"ID","I","D",2003,1.21,4.95731,2004,NA,NA,0,"dead",NA,NA,NA,NA,652.412494,1865.276939,NA,NA,0,NA,0.19062035960865,NA,0,0,0,NA,"continuous","dead"
"10000","Ma","Papa","10m",3,"MF","04ab",10,"IS","I","S",2003,2.667778,8.251304,2004,0.895458,4.189848,1,"growth",0,NA,NA,NA,652.412494,1865.276939,NA,NA,0,NA,0.981245916195565,-0.110419959753794,1,1,1,1,"continuous","continuous"
"10001","Ma","Papa","10m",3,"MF","04b",10,"IISS","S","S",2003,69.166667,39.218565,2004,66.118785,51.011305,1,"growth",0,NA,NA,NA,652.412494,1865.276939,NA,NA,0,NA,4.23651905582192,4.19145289710341,1,1,1,1,"continuous","continuous"
"10002","Ma","Papa","10m",3,"MF","04d",10,"ISS","S","S",2003,18.752222,23.54496,2004,28.068799,27.020957,1,"growth",0,NA,NA,NA,652.412494,1865.276939,NA,NA,0,NA,2.93131225206173,3.33465860356604,1,1,1,1,"continuous","continuous"
"10003","Ma","Papa","10m",3,"MF","04e",10,"IIS","I","S",2003,20.332222,25.775925,2004,12.234346,22.530401,1,"growth",0,NA,NA,NA,652.412494,1865.276939,NA,NA,0,NA,3.01220691827382,2.50424724225795,1,1,1,1,"continuous","continuous"
"10004","Ma","Papa","10m",3,"MF","04ea",10,"ID","I","D",2003,1.698889,5.927733,2004,NA,NA,0,"dead",NA,NA,NA,NA,652.412494,1865.276939,NA,NA,0,NA,0.529974508006973,NA,0,0,0,NA,"continuous","dead"
"10005","Ma","Papa","10m",3,"MF","04f",10,"IIS","I","S",2003,23.99,30.965012,2004,1.278151,5.08538,1,"growth",0,NA,NA,NA,652.412494,1865.276939,NA,NA,0,NA,3.1776370768516,0.245414502340416,1,1,1,1,"continuous","continuous"
"10006","Ma","Papa","10m",3,"MF","04fa",10,"ID","I","D",2003,12.797778,27.103945,2004,NA,NA,0,"dead",NA,NA,NA,NA,652.412494,1865.276939,NA,NA,0,NA,2.54927156210643,NA,0,0,0,NA,"continuous","dead"
"10007","Ma","Papa","10m",3,"MF","06b",10,"I",NA,"I",2003,97.815556,57.820191,2004,10.37463,14.960657,NA,"fissSM",NA,1,10.37463,"clonal",652.412494,1865.276939,NA,NA,0,1,4.58308362369689,2.33936340283023,NA,NA,NA,NA,"continuous","continuous"
"10008","Ma","Papa","10m",3,"MF","6",10,"SSII","I","I",2003,97.815556,57.820191,2004,65.976888,52.53706,1,"fissLG",1,1,10.37463,NA,652.412494,1865.276939,NA,NA,0,NA,4.58308362369689,4.18930449888027,1,1,1,1,"continuous","continuous"
"10009","Ma","Papa","10m",3,"MF","06a",10,"IS","I","S",2003,27.673333,25.267143,2004,32.351518,24.525341,1,"growth",0,NA,NA,NA,652.412494,1865.276939,NA,NA,0,NA,3.32046924191149,3.47666094411184,1,1,1,1,"continuous","continuous"
"10010","Ma","Papa","10m",3,"MF","07a",10,"ISS","S","S",2003,19.781111,28.940748,2004,20.454716,27.356498,1,"growth",0,NA,NA,NA,652.412494,1865.276939,NA,NA,0,NA,2.98472749246352,3.01821346714907,1,1,1,1,"continuous","continuous"
"10011","Ma","Papa","10m",3,"MF","10",10,"IUSD","S","D",2003,12.582222,24.330459,2004,NA,NA,0,"dead",NA,NA,NA,NA,652.412494,1865.276939,NA,NA,0,NA,2.53228486524588,NA,0,0,0,NA,"continuous","dead"
"10012","Ma","Papa","10m",3,"MF","11",10,"RSS","S","S",2003,43.385556,33.936297,2004,5.970438,13.110045,1,"growth",0,NA,NA,NA,652.412494,1865.276939,NA,NA,0,NA,3.77012657465256,1.78682029154747,1,1,1,1,"continuous","continuous"
"10013","Ma","Papa","10m",3,"PL","1",10,"SSSS","S","S",2003,670.932222,142.160931,2004,718.399355,125.930432,1,"growth",0,NA,NA,NA,694.535556,1865.276939,NA,NA,0,NA,6.50866812143759,6.57702561915908,1,1,1,1,"continuous","continuous"
"10014","Ma","Papa","10m",3,"PL","2",10,"SSIS","I","S",2003,15.135556,19.293944,2004,13.859715,17.373423,1,"growth",0,NA,NA,NA,694.535556,1865.276939,NA,NA,0,NA,2.71704667784122,2.62898643077978,1,1,1,1,"continuous","continuous"
"10015","Ma","Papa","10m",3,"PL","02a",10,"IS","I","S",2003,3.996667,9.415026,2004,3.138941,7.549456,1,"growth",0,NA,NA,NA,694.535556,1865.276939,NA,NA,0,NA,1.38546076377415,1.14388548188833,1,1,1,1,"continuous","continuous"
"10016","Ma","Papa","10m",3,"PL","6",10,"RSSS","S","S",2003,4.471111,10.276668,2004,5.183553,10.714273,1,"growth",0,NA,NA,NA,694.535556,1865.276939,NA,NA,0,NA,1.49763692360437,1.64549072848037,1,1,1,1,"continuous","continuous"
"10017","Ma","Papa","10m",4,"MC","1",10,"ISSS","S","S",2003,5.948134,15.744459,2004,14.003333,21.884707,1,"growth",0,NA,NA,NA,8.596684,1554.040763,NA,NA,0,NA,1.78307755692518,2.63929537270932,1,1,1,1,"continuous","continuous"
"10018","Ma","Papa","10m",4,"MC","5",10,"SISS","S","S",2003,2.64855,6.785232,2004,4.591111,9.761473,1,"growth",0,NA,NA,NA,8.596684,1554.040763,NA,NA,0,NA,0.97401232043478,1.52412204271386,1,1,1,1,"continuous","continuous"
"10019","Ma","Papa","10m",4,"MC","6",10,"R",NA,"R",2003,NA,NA,2004,2.058889,7.906245,NA,"recruit",NA,NA,NA,"sexual",8.596684,1554.040763,NA,NA,0,NA,NA,0.722166516927588,NA,NA,NA,NA,"seedbank","continuous"
"10020","Ma","Papa","10m",4,"MF","1",10,"SSSS","S","S",2003,46.713127,36.218893,2004,98.687778,63.417703,1,"growth",0,NA,NA,NA,1130.132514,1554.040763,NA,NA,0,NA,3.84402521725296,4.59196110898466,1,1,1,1,"continuous","continuous"
"10021","Ma","Papa","10m",4,"MF","02e",10,"I",NA,"I",2003,135.922273,141.231565,2004,11.853333,16.483894,NA,"fissSM",NA,1,11.853333,"clonal",1130.132514,1554.040763,NA,NA,0,1,4.91208320029624,2.47260909385611,NA,NA,NA,NA,"continuous","continuous"
"10022","Ma","Papa","10m",4,"MF","2",10,"UMSI","S","I",2003,135.922273,141.231565,2004,89.807778,76.034881,1,"fissLG",1,1,11.853333,NA,1130.132514,1554.040763,NA,NA,0,NA,4.91208320029624,4.49767158625665,1,1,1,1,"continuous","continuous"
"10023","Ma","Papa","10m",4,"MF","02d",10,"ISS","S","S",2003,3.456206,8.010847,2004,13.07,20.964487,1,"growth",0,NA,NA,NA,1130.132514,1554.040763,NA,NA,0,NA,1.2401714556469,2.57031952763613,1,1,1,1,"continuous","continuous"
"10024","Ma","Papa","10m",4,"MF","05d",10,"I",NA,"I",2003,139.362116,127.741747,2004,64.663333,61.586353,NA,"fissSM",NA,3,91.173333,"clonal",1130.132514,1554.040763,NA,NA,0,3,4.93707569668582,4.16919431752,NA,NA,NA,NA,"continuous","continuous"
"10025","Ma","Papa","10m",4,"MF","05e",10,"I",NA,"I",2003,139.362116,127.741747,2004,4.492222,8.377937,NA,"fissSM",NA,3,91.173333,"clonal",1130.132514,1554.040763,NA,NA,0,3,4.93707569668582,1.50234745684824,NA,NA,NA,NA,"continuous","continuous"
"10026","Ma","Papa","10m",4,"MF","05f",10,"I",NA,"I",2003,139.362116,127.741747,2004,22.017778,29.782863,NA,"fissSM",NA,3,91.173333,"clonal",1130.132514,1554.040763,NA,NA,0,3,4.93707569668582,3.09185021793774,NA,NA,NA,NA,"continuous","continuous"
"10027","Ma","Papa","10m",4,"MF","5",10,"UIUI","U","I",2003,139.362116,127.741747,2004,142.826667,78.626744,1,"fissLG",1,3,91.173333,NA,1130.132514,1554.040763,NA,NA,0,NA,4.93707569668582,4.96163177616853,1,1,1,1,"continuous","continuous"
"10028","Ma","Papa","10m",4,"MF","7",10,"SISS","S","S",2003,29.674045,35.48963,2004,4.981111,14.138022,1,"growth",0,NA,NA,NA,1130.132514,1554.040763,NA,NA,0,NA,3.39027275800652,1.60565295852464,1,1,1,1,"continuous","continuous"
"10029","Ma","Papa","10m",4,"MF","07a",10,"ISD","S","D",2003,19.609321,32.439311,2004,NA,NA,0,"dead",NA,NA,NA,NA,1130.132514,1554.040763,NA,NA,0,NA,2.97600501441756,NA,0,0,0,NA,"continuous","dead"
"10030","Ma","Papa","10m",4,"MF","8",10,"SIUS","U","S",2003,83.381401,52.295759,2004,94.681111,80.285322,1,"growth",0,NA,NA,NA,1130.132514,1554.040763,NA,NA,0,NA,4.42342527490204,4.55051451883972,1,1,1,1,"continuous","continuous"
"10031","Ma","Papa","10m",4,"MF","9",10,"IUSS","S","S",2003,106.872379,79.91964,2004,103.053333,50.327635,1,"growth",0,NA,NA,NA,1130.132514,1554.040763,NA,NA,0,NA,4.6716354029796,4.63524665033599,1,1,1,1,"continuous","continuous"
"10032","Ma","Papa","10m",4,"MF","10b",10,"I",NA,"I",2003,118.252027,69.365967,2004,1.02,4.059679,NA,"fissSM",NA,2,11.101111,"clonal",1130.132514,1554.040763,NA,NA,0,2,4.77281816887417,0.0198026272961797,NA,NA,NA,NA,"continuous","continuous"
"10033","Ma","Papa","10m",4,"MF","10c",10,"I",NA,"I",2003,118.252027,69.365967,2004,10.081111,15.603013,NA,"fissSM",NA,2,11.101111,"clonal",1130.132514,1554.040763,NA,NA,0,2,4.77281816887417,2.31066347482361,NA,NA,NA,NA,"continuous","continuous"
"10034","Ma","Papa","10m",4,"MF","10",10,"SSII","I","I",2003,118.252027,69.365967,2004,96.416667,54.943474,1,"fissLG",1,2,11.101111,NA,1130.132514,1554.040763,NA,NA,0,NA,4.77281816887417,4.56867908086289,1,1,1,1,"continuous","continuous"
"10035","Ma","Papa","10m",4,"MF","10a",10,"IS","I","S",2003,5.860472,15.206041,2004,12.612222,18.633403,1,"growth",0,NA,NA,NA,1130.132514,1554.040763,NA,NA,0,NA,1.76823014642035,2.53466634381144,1,1,1,1,"continuous","continuous"
"10036","Ma","Papa","10m",4,"MF","11b",10,"I",NA,"I",2003,230.187742,123.189168,2004,5.14,9.259104,NA,"fissSM",NA,2,34.735556,"clonal",1130.132514,1554.040763,NA,NA,0,2,5.43889524552159,1.63705307946707,NA,NA,NA,NA,"continuous","continuous"
"10037","Ma","Papa","10m",4,"MF","11c",10,"I",NA,"I",2003,230.187742,123.189168,2004,29.595556,30.810765,NA,"fissSM",NA,2,34.735556,"clonal",1130.132514,1554.040763,NA,NA,0,2,5.43889524552159,3.38762421492347,NA,NA,NA,NA,"continuous","continuous"
"10038","Ma","Papa","10m",4,"MF","11",10,"SIUI","U","I",2003,230.187742,123.189168,2004,84.732222,47.027704,1,"fissLG",1,2,34.735556,NA,1130.132514,1554.040763,NA,NA,0,NA,5.43889524552159,4.43949595434427,1,1,1,1,"continuous","continuous"
"10039","Ma","Papa","10m",4,"MF","11aa",10,"I",NA,"I",2003,55.163708,48.356601,2004,3.418889,8.462454,NA,"fissSM",NA,3,12.355556,"clonal",1130.132514,1554.040763,NA,NA,0,3,4.01030527329085,1.22931564449692,NA,NA,NA,NA,"continuous","continuous"
"10040","Ma","Papa","10m",4,"MF","11ab",10,"I",NA,"I",2003,55.163708,48.356601,2004,6.165556,10.608614,NA,"fissSM",NA,3,12.355556,"clonal",1130.132514,1554.040763,NA,NA,0,3,4.01030527329085,1.81897831908665,NA,NA,NA,NA,"continuous","continuous"
"10041","Ma","Papa","10m",4,"MF","11ac",10,"I",NA,"I",2003,55.163708,48.356601,2004,2.771111,7.781287,NA,"fissSM",NA,3,12.355556,"clonal",1130.132514,1554.040763,NA,NA,0,3,4.01030527329085,1.01924832281944,NA,NA,NA,NA,"continuous","continuous"
"10042","Ma","Papa","10m",4,"MF","11a",10,"ISI","S","I",2003,55.163708,48.356601,2004,33.192222,40.7552,1,"fissLG",1,3,12.355556,NA,1130.132514,1554.040763,NA,NA,0,NA,4.01030527329085,3.50231557136684,1,1,1,1,"continuous","continuous"
"10043","Ma","Papa","10m",4,"MF","13",10,"SUIU","I","U",2003,58.49485,60.658205,2004,96.202222,87.933563,1,"fuseLG",0,NA,NA,NA,1130.132514,1554.040763,NA,NA,0,NA,4.06893871617454,4.56645245511801,1,1,1,1,"dead","continuous"
"10044","Ma","Papa","10m",4,"MF","13a",10,"IU","I","U",2003,6.908905,11.614752,2004,96.202222,87.933563,0,"fuseSM",0,NA,NA,NA,1130.132514,1554.040763,"13",58.49485,0,NA,1.9328111592312,4.56645245511801,0,NA,NA,NA,"continuous","dead"
"10045","Ma","Papa","10m",4,"MF","13b",10,"IU","I","U",2003,1.693623,5.184555,2004,96.202222,87.933563,0,"fuseSM",0,NA,NA,NA,1130.132514,1554.040763,"13",58.49485,0,NA,0.526870021284802,4.56645245511801,0,NA,NA,NA,"continuous","dead"
"10046","Ma","Papa","10m",4,"MF","13c",10,"IS","I","S",2003,4.866973,9.706799,2004,6.357778,13.95281,1,"growth",0,NA,NA,NA,1130.132514,1554.040763,NA,NA,0,NA,1.58247218327069,1.84967894523856,1,1,1,1,"continuous","continuous"
"10047","Ma","Papa","10m",4,"MF","14a",10,"ISSS","S","S",2003,11.14939,14.477367,2004,14.325556,20.968124,1,"growth",0,NA,NA,NA,1130.132514,1554.040763,NA,NA,0,NA,2.41138478788938,2.66204507511111,1,1,1,1,"continuous","continuous"
"10048","Ma","Papa","10m",4,"MF","14b",10,"ISD","S","D",2003,7.390459,11.016253,2004,NA,NA,0,"dead",NA,NA,NA,NA,1130.132514,1554.040763,NA,NA,0,NA,2.00018984399206,NA,0,0,0,NA,"continuous","dead"
"10049","Ma","Papa","10m",4,"MF","15a",10,"I",NA,"I",2003,13.081452,18.058643,2004,3.684444,10.465517,NA,"fissSM",NA,2,10.471111,"clonal",1130.132514,1554.040763,NA,NA,0,2,2.5711953490423,1.30411963230361,NA,NA,NA,NA,"continuous","continuous"
"10050","Ma","Papa","10m",4,"MF","15b",10,"I",NA,"I",2003,13.081452,18.058643,2004,6.786667,14.30567,NA,"fissSM",NA,2,10.471111,"clonal",1130.132514,1554.040763,NA,NA,0,2,2.5711953490423,1.91495995213012,NA,NA,NA,NA,"continuous","continuous"
"10051","Ma","Papa","10m",4,"MF","15",10,"SSSI","S","I",2003,13.081452,18.058643,2004,15.178889,16.90342,1,"fissLG",1,2,10.471111,NA,1130.132514,1554.040763,NA,NA,0,NA,2.5711953490423,2.71990558088328,1,1,1,1,"continuous","continuous"
"10052","Ma","Papa","10m",4,"MF","16a",10,"ISSS","S","S",2003,52.092045,47.481406,2004,73.965556,64.17659,1,"growth",0,NA,NA,NA,1130.132514,1554.040763,NA,NA,0,NA,3.95301224996134,4.30359952538483,1,1,1,1,"continuous","continuous"
"10053","Ma","Papa","10m",4,"MP","1",10,"SSSS","S","S",2003,58.53459,54.177107,2004,30.93,31.052593,1,"growth",0,NA,NA,NA,187.717438,1554.040763,NA,NA,0,NA,4.06961786155074,3.43172658669698,1,1,1,1,"continuous","continuous"
"10054","Ma","Papa","10m",4,"MP","3",10,"SSSS","S","S",2003,129.182848,82.362574,2004,68.843333,49.336248,1,"growth",0,NA,NA,NA,187.717438,1554.040763,NA,NA,0,NA,4.86122882711776,4.23183338678954,1,1,1,1,"continuous","continuous"
"10055","Ma","Papa","10m",4,"PL","1",10,"SSSS","S","S",2003,2.224268,6.653339,2004,3.397778,8.75171,1,"growth",0,NA,NA,NA,2.288553,1554.040763,NA,NA,0,NA,0.799427872725483,1.22312168856692,1,1,1,1,"continuous","continuous"
"10056","Ma","Papa","10m",4,"PL","4",10,"ISXS","X","S",2002,14.217598,20.401018,2004,6.421111,14.835366,1,"growth",0,NA,NA,NA,2.288553,1554.040763,NA,NA,1,NA,2.65448049308872,1.85959115568944,1,1,1,1,"continuous","continuous"
"10057","Ma","Papa","10m",4,"PL","6",10,"R",NA,"R",2003,NA,NA,2004,4.837778,12.02924,NA,"recruit",NA,NA,NA,"sexual",2.288553,1554.040763,NA,NA,0,NA,NA,1.57645552440495,NA,NA,NA,NA,"seedbank","continuous"
"10058","Ma","Papa","10m",4,"PL","7",10,"R",NA,"R",2003,NA,NA,2004,2.361111,7.106532,NA,"recruit",NA,NA,NA,"sexual",2.288553,1554.040763,NA,NA,0,NA,NA,0.859132270975382,NA,NA,NA,NA,"seedbank","continuous"
"10059","Ma","Papa","10m",4,"PM","1",10,"SSSS","S","S",2003,225.305574,78.118643,2004,267.842222,86.028993,1,"growth",0,NA,NA,NA,225.305574,1554.040763,NA,NA,0,NA,5.41745758747837,5.59039808326431,1,1,1,1,"continuous","continuous"
"10060","Ma","Papa","10m",5,"MC","2",10,"RSSS","S","S",2003,51.737778,46.593677,2004,42.757323,41.66636,1,"growth",0,NA,NA,NA,174.742844,1307.473956,NA,NA,0,NA,3.94618823033898,3.75554047895851,1,1,1,1,"continuous","continuous"
"10061","Ma","Papa","10m",5,"MC","03a",10,"ISS","S","S",2003,24.992222,31.623591,2004,78.92072,49.476181,1,"growth",0,NA,NA,NA,174.742844,1307.473956,NA,NA,0,NA,3.21856465646033,4.3684438042755,1,1,1,1,"continuous","continuous"
"10062","Ma","Papa","10m",5,"MC","6",10,"RSD","S","D",2003,1.765556,5.327733,2004,NA,NA,0,"dead",NA,NA,NA,NA,174.742844,1307.473956,NA,NA,0,NA,0.568465654943022,NA,0,0,0,NA,"continuous","dead"
"10063","Ma","Papa","10m",5,"MC","7",10,"RSS","S","S",2003,37.542222,36.81464,2004,79.564633,58.492974,1,"growth",0,NA,NA,NA,174.742844,1307.473956,NA,NA,0,NA,3.62546621960382,4.3765696850706,1,1,1,1,"continuous","continuous"
"10064","Ma","Papa","10m",5,"MC","8",10,"RD","R","D",2003,11.228889,17.194351,2004,NA,NA,0,"dead",NA,NA,NA,NA,174.742844,1307.473956,NA,NA,0,NA,2.41848983242265,NA,0,0,0,NA,"continuous","dead"
"10065","Ma","Papa","10m",5,"MC","9",10,"RS","R","S",2003,17.511111,19.159223,2004,61.791991,42.687814,1,"growth",0,NA,NA,NA,174.742844,1307.473956,NA,NA,0,NA,2.86283559374238,4.12377376059617,1,1,1,1,"continuous","continuous"
"10066","Ma","Papa","10m",5,"MC","10",10,"R",NA,"R",2003,NA,NA,2004,1.516797,5.657702,NA,"recruit",NA,NA,NA,"sexual",174.742844,1307.473956,NA,NA,0,NA,NA,0.416600874668563,NA,NA,NA,NA,"seedbank","continuous"
"10067","Ma","Papa","10m",5,"MC","11",10,"R",NA,"R",2003,NA,NA,2004,0.79011,4.864509,NA,"recruit",NA,NA,NA,"sexual",174.742844,1307.473956,NA,NA,0,NA,NA,-0.2355831027078,NA,NA,NA,NA,"seedbank","continuous"
"10068","Ma","Papa","10m",5,"MF","01g",10,"I",NA,"I",2003,86.507778,46.953237,2004,37.254501,31.481055,NA,"fissSM",NA,1,37.254501,"clonal",755.778889,1307.473956,NA,NA,0,1,4.4602343289705,3.61777276974071,NA,NA,NA,NA,"continuous","continuous"
"10069","Ma","Papa","10m",5,"MF","1",10,"SISI","S","I",2003,86.507778,46.953237,2004,73.277076,39.988038,1,"fissLG",1,1,37.254501,NA,755.778889,1307.473956,NA,NA,0,NA,4.4602343289705,4.29424781782305,1,1,1,1,"continuous","continuous"
"10070","Ma","Papa","10m",5,"MF","01b",10,"IID","I","D",2003,9.973333,15.616127,2004,NA,NA,0,"dead",NA,NA,NA,NA,755.778889,1307.473956,NA,NA,0,NA,2.29991483101571,NA,0,0,0,NA,"continuous","dead"
"10071","Ma","Papa","10m",5,"MF","01ba",10,"ID","I","D",2003,4.874444,9.789087,2004,NA,NA,0,"dead",NA,NA,NA,NA,755.778889,1307.473956,NA,NA,0,NA,1.58400604666342,NA,0,0,0,NA,"continuous","dead"
"10072","Ma","Papa","10m",5,"MF","01f",10,"ISS","S","S",2003,1.447778,6.025364,2004,2.242408,7.055323,1,"growth",0,NA,NA,NA,755.778889,1307.473956,NA,NA,0,NA,0.370029967292464,0.807550288468214,1,1,1,1,"continuous","continuous"
"10073","Ma","Papa","10m",5,"MF","2",10,"SSID","I","D",2003,67.995556,44.139024,2004,NA,NA,0,"dead",NA,NA,NA,NA,755.778889,1307.473956,NA,NA,0,NA,4.21944235009933,NA,0,0,0,NA,"continuous","dead"
"10074","Ma","Papa","10m",5,"MF","02a",10,"IS","I","S",2003,5.353333,11.83594,2004,1.846815,6.631706,1,"growth",0,NA,NA,NA,755.778889,1307.473956,NA,NA,0,NA,1.677719357584,0.613462533774957,1,1,1,1,"continuous","continuous"
"10075","Ma","Papa","10m",5,"MF","3",10,"SSMS","M","S",2003,53.835556,49.369701,2004,38.086536,31.577086,1,"growth",0,NA,NA,NA,755.778889,1307.473956,NA,NA,0,NA,3.98593414106797,3.6398608338504,1,1,1,1,"continuous","continuous"
"10076","Ma","Papa","10m",5,"MF","03b",10,"ID","I","D",2003,1.084444,4.344197,2004,NA,NA,0,"dead",NA,NA,NA,NA,755.778889,1307.473956,NA,NA,0,NA,0.0810674132526321,NA,0,0,0,NA,"continuous","dead"
"10077","Ma","Papa","10m",5,"MF","5",10,"SSSS","S","S",2003,103.688889,66.91696,2004,90.786348,88.430482,1,"growth",0,NA,NA,NA,755.778889,1307.473956,NA,NA,0,NA,4.64139496388264,4.50850892188028,1,1,1,1,"continuous","continuous"
"10078","Ma","Papa","10m",5,"MF","6",10,"RIUS","U","S",2003,269.355556,114.458233,2004,239.579683,108.033081,1,"growth",0,NA,NA,NA,755.778889,1307.473956,NA,NA,0,NA,5.59603227635022,5.47888606715347,1,1,1,1,"continuous","continuous"
"10079","Ma","Papa","10m",5,"MF","10a",10,"I",NA,"I",2003,121.308889,82.136675,2004,1.470572,5.18141,NA,"fissSM",NA,4,23.914001,"clonal",755.778889,1307.473956,NA,NA,0,4,4.79834009438626,0.385651440751043,NA,NA,NA,NA,"continuous","continuous"
"10080","Ma","Papa","10m",5,"MF","10b",10,"I",NA,"I",2003,121.308889,82.136675,2004,15.275464,19.058569,NA,"fissSM",NA,4,23.914001,"clonal",755.778889,1307.473956,NA,NA,0,4,4.79834009438626,2.72624788102838,NA,NA,NA,NA,"continuous","continuous"
"10081","Ma","Papa","10m",5,"MF","10c",10,"I",NA,"I",2003,121.308889,82.136675,2004,5.162053,14.237981,NA,"fissSM",NA,4,23.914001,"clonal",755.778889,1307.473956,NA,NA,0,4,4.79834009438626,1.64133436858195,NA,NA,NA,NA,"continuous","continuous"
"10082","Ma","Papa","10m",5,"MF","10d",10,"I",NA,"I",2003,121.308889,82.136675,2004,2.005912,6.596589,NA,"fissSM",NA,4,23.914001,"clonal",755.778889,1307.473956,NA,NA,0,4,4.79834009438626,0.696098820182682,NA,NA,NA,NA,"continuous","continuous"
"10083","Ma","Papa","10m",5,"MF","10",10,"RUI","U","I",2003,121.308889,82.136675,2004,60.459016,53.511815,1,"fissLG",1,4,23.914001,NA,755.778889,1307.473956,NA,NA,0,NA,4.79834009438626,4.10196571399558,1,1,1,1,"continuous","continuous"
"10084","Ma","Papa","10m",5,"MF","12",10,"RD","R","D",2003,30.353333,28.341035,2004,NA,NA,0,"dead",NA,NA,NA,NA,755.778889,1307.473956,NA,NA,0,NA,3.41290633025676,NA,0,0,0,NA,"continuous","dead"
"10085","Ma","Papa","10m",5,"MF","13",10,"R",NA,"R",2003,NA,NA,2004,4.527815,9.333129,NA,"recruit",NA,NA,NA,"sexual",755.778889,1307.473956,NA,NA,0,NA,NA,1.51023948317576,NA,NA,NA,NA,"seedbank","continuous"
"10086","Ma","Papa","10m",5,"MF","14",10,"R",NA,"R",2003,NA,NA,2004,7.960226,17.960857,NA,"recruit",NA,NA,NA,"sexual",755.778889,1307.473956,NA,NA,0,NA,NA,2.07445739141305,NA,NA,NA,NA,"seedbank","continuous"
"10087","Ma","Papa","10m",5,"MP","01c",10,"I",NA,"I",2003,156.43,70.344574,2004,1.664069,6.076659,NA,"fissSM",NA,2,13.430798,"clonal",348.447778,1307.473956,NA,NA,0,2,5.05260862557368,0.509265807885465,NA,NA,NA,NA,"continuous","continuous"
"10088","Ma","Papa","10m",5,"MP","01d",10,"I",NA,"I",2003,156.43,70.344574,2004,11.766729,18.612169,NA,"fissSM",NA,2,13.430798,"clonal",348.447778,1307.473956,NA,NA,0,2,5.05260862557368,2.46527597270754,NA,NA,NA,NA,"continuous","continuous"
"10089","Ma","Papa","10m",5,"MP","1",10,"MUII","I","I",2003,156.43,70.344574,2004,66.181134,51.84371,1,"fissLG",1,2,13.430798,NA,348.447778,1307.473956,NA,NA,0,NA,5.05260862557368,4.19239543743279,1,1,1,1,"continuous","continuous"
"10090","Ma","Papa","10m",5,"MP","01b",10,"IS","I","S",2003,6.216667,11.954485,2004,1.58667,5.627528,1,"growth",0,NA,NA,NA,348.447778,1307.473956,NA,NA,0,NA,1.82723391104102,0.461637480413348,1,1,1,1,"continuous","continuous"
"10091","Ma","Papa","10m",5,"MP","4",10,"SSSS","S","S",2003,185.801111,78.646557,2004,259.410911,81.707922,1,"growth",0,NA,NA,NA,348.447778,1307.473956,NA,NA,0,NA,5.22467680590976,5.55841333344955,1,1,1,1,"continuous","continuous"
"10092","Ma","Papa","10m",5,"PL","1",10,"RSSS","S","S",2003,15.947778,22.831153,2004,6.235958,13.282618,1,"growth",0,NA,NA,NA,15.947778,1307.473956,NA,NA,0,NA,2.76931950918144,1.83033221608626,1,1,1,1,"continuous","continuous"
"10093","Ma","Papa","10m",5,"PM","1",10,"XSSS","S","S",2003,12.556667,22.271355,2004,16.180597,21.306201,1,"growth",0,NA,NA,NA,12.556667,1307.473956,NA,NA,0,NA,2.53025175958216,2.78381280835386,1,1,1,1,"continuous","continuous"
"10094","Ma","Puam","03m",1,"PL","01a",3,"I",NA,"I",1999,106.233333,113.58673,2000,9.918448,22.368036,NA,"fissSM",NA,2,12.813332,"clonal",323.128888,393.603331,NA,NA,0,2,4.66563792961743,2.29439645744405,NA,NA,NA,NA,"continuous","continuous"
